,"fecha","CVE_ENT","maiz_blanco","maiz_blanco_anom_3","maiz_blanco_anom_6"
"11307","2009-01-01","07",3.5,0.4837596291,0.5443337892
"11308","2009-01-01","27",3.7,0.0278926216,0.495147922
"11309","2009-01-01","08",4,0.4720758645,0.2612627437
"11310","2009-01-01","10",3.5,0.2168735352,0.5582505607
"11311","2009-01-01","11",3.6,0.5430465008,0.9774598551
"11312","2009-01-01","11",2.7,0.2474826918,0.4611137004
"11313","2009-01-01","15",3.5,0.9041221129,0.3555073832
"11314","2009-01-01","24",3.07,0.7256040736,0.6743004686
"11315","2009-01-01","09",3.9,0.4797488608,0.5987059879
"11316","2009-01-01","14",3.8,0.9563073169,0.6053656692
"11317","2009-01-01","25",3.5,0.4185331575,0.5283413603
"11318","2009-01-01","22",3.9,0.1726075036,0.2241831975
"11319","2009-01-01","15",3.6,0.9418460341,0.2350440804
"11320","2009-01-01","15",3.6,0.1929529117,0.2029300354
"11321","2009-01-01","16",3.5,0.1934515296,0.5382192476
"11322","2009-01-01","21",5,0.3614745703,0.7468017935
"11323","2009-01-01","30",3.8,0.1189577167,0.8439839288
"11324","2009-01-01","31",4,0.0332589555,0.9153931597
"11325","2009-01-01","15",3.6,0.4363957661,0.7877798813
"11326","2009-01-01","11",4,0.3418189168,0.2470719602
"11327","2009-01-01","10",4,0.4154929873,0.5035270578
"11328","2009-01-01","09",3.9,0.7931562464,0.761802994
"11329","2009-01-01","10",4.4,0.9671417174,0.2525233006
"11330","2009-01-01","03",5.5,0.7614784014,0.9124852292
"11331","2009-01-01","05",4,0.4560671891,0.5036907195
"11332","2009-01-01","26",5,0.2378687775,0.5178567623
"11333","2009-01-01","19",4,0.1494106485,0.5796226256
"11334","2009-01-01","19",4,0.4214941972,0.1560595199
"11335","2009-01-01","01",4,0.6016393078,0.6042126146
"11336","2009-01-01","07",3.5,0.2685566751,0.945479673
"11337","2009-01-01","27",3.7,0.4423797191,0.558742517
"11338","2009-01-01","08",4,0.1102704309,0.0885194295
"11339","2009-01-01","11",2.8,0.6387596761,0.6263785126
"11340","2009-01-01","11",3.4,0.3551481548,0.9172259512
"11341","2009-01-01","24",3.2,0.6081953512,0.6604328488
"11342","2009-01-01","09",3.9,0.7378392934,0.8294735398
"11343","2009-01-01","15",3.4,0.1396495202,0.9745557411
"11344","2009-01-01","14",3.8,0.0279750494,0.7977798927
"11345","2009-01-01","25",3.8,0.1075962736,0.05836063
"11346","2009-01-01","22",3.8,0.2993146007,0.1304725959
"11347","2009-01-01","15",3.6,0.6089613448,0.0472069871
"11348","2009-01-01","16",3.5,0.4129042313,0.3164211204
"11349","2009-01-01","21",5,0.8567483024,0.9142146593
"11350","2009-01-01","19",4,0.1688248916,0.5252462793
"11351","2009-01-01","20",3.7,0.4096954125,0.2897508821
"11352","2009-01-01","09",3.9,0.3940091295,0.9695024478
"11353","2009-01-01","05",4,0.3101453724,0.1830695825
"11354","2009-01-01","10",4.4,0.628564795,0.7095539716
"11355","2009-01-01","11",4,0.6221759126,0.1376634847
"11356","2009-01-01","03",5.5,0.7601699146,0.6031583937
"11357","2009-01-01","30",2.5,0.8921188591,0.2189916241
"11358","2009-01-01","31",4,0.3937610715,0.9746436868
"11359","2009-01-01","26",5,0.7230281028,0.796842591
"11360","2009-01-01","01",4,0.5969764919,0.794129472
"11361","2009-01-01","32",4,0.5177838947,0.2080745899
"11362","2009-01-01","27",3.7,0.2045888741,0.6426875321
"11363","2009-01-01","11",3.4,0.9455503039,0.6734629137
"11364","2009-01-01","11",2.7,0.4254458214,0.7615036291
"11365","2009-01-01","24",3,0.3437201137,0.5731190313
"11366","2009-01-01","15",3.5,0.9954476633,0.5726962985
"11367","2009-01-01","09",3.9,0.4674339455,0.8391592358
"11368","2009-01-01","14",3.7,0.7317177203,0.992817005
"11369","2009-01-01","25",3.5,0.9380626392,0.6540066933
"11370","2009-01-01","15",3.6,0.9858336349,0.1498685251
"11371","2009-01-01","16",3.5,0.5452291274,0.5739220451
"11372","2009-01-01","21",5,0.3931862731,0.342717459
"11373","2009-01-01","20",3.5,0.8314431372,0.1353615034
"11374","2009-01-01","09",3.9,0.4977530835,0.100957834
"11375","2009-01-01","10",3.6,0.7940263835,0.6081475561
"11376","2009-01-01","10",4.4,0.7084667345,0.8761991797
"11377","2009-01-01","11",4,0.2561240548,0.9473335236
"11378","2009-01-01","03",5.5,0.4606255721,0.2699158421
"11379","2009-01-01","05",4,0.5745231429,0.8451202873
"11380","2009-01-01","30",2.5,0.2096932997,0.3307855652
"11381","2009-01-01","31",4.2,0.1599923468,0.6439077573
"11382","2009-01-01","26",5,0.0477931498,0.0818256653
"11383","2009-01-01","01",4,0.8074986503,0.4894937867
"11384","2009-01-01","32",3.5,0.4018321374,0.1183306611
"11385","2009-01-01","07",3.5,0.8990734041,0.4926972568
"11386","2009-01-01","27",3.7,0.2280661202,0.5456218273
"11387","2009-01-01","08",4,0.5564609034,0.1624966001
"11388","2009-01-01","10",3.6,0.7638403422,0.9376880025
"11389","2009-01-01","11",3.4,0.8960567573,0.3537730231
"11390","2009-01-01","11",2.7,0.4454627294,0.0555997781
"11391","2009-01-01","24",3.15,0.028923618,0.9515641376
"11392","2009-01-01","15",3.5,0.759079199,0.5741162805
"11393","2009-01-01","09",3.8,0.2981571111,0.6608802862
"11394","2009-01-01","14",3.6,0.7130428123,0.8802730559
"11395","2009-01-01","25",3.5,0.6614613004,0.0186760648
"11396","2009-01-01","22",3.8,0.124767081,0.6182905422
"11397","2009-01-01","15",3.7,0.7127587492,0.0425828002
"11398","2009-01-01","16",3.5,0.5586487902,0.9386259702
"11399","2009-01-01","21",5,0.8000202442,0.3006897852
"11400","2009-01-01","19",4,0.8175948572,0.0603210911
"11401","2009-01-01","20",3.7,0.1315438218,0.7423392186
"11402","2009-01-01","30",2.5,0.0014463126,0.3978716736
"11403","2009-01-01","11",4,0.6063757374,0.1300738075
"11404","2009-01-01","10",3.7,0.3813510804,0.6517969495
"11405","2009-01-01","09",3.8,0.1375165938,0.0369401546
"11406","2009-01-01","10",4.2,0.6562929894,0.0443824445
"11407","2009-01-01","03",5.5,0.3671671802,0.7709833299
"11408","2009-01-01","05",4,0.4527053068,0.3831499838
"11409","2009-01-01","26",5,0.575240566,0.7818028313
"11410","2009-01-01","01",4,0.5161241451,0.1105527045
"11411","2009-01-01","19",4.2,0.3160667016,0.7505822555
"11412","2009-01-01","32",3.5,0.1198922089,0.3506985846
"11413","2009-02-01","07",3.5,0.5282595166,0.5974667067
"11414","2009-02-01","27",3.76,0.8450869812,0.7459074715
"11415","2009-02-01","08",4,0.4169530058,0.6299773423
"11416","2009-02-01","10",3.3,0.1487312809,0.8068706549
"11417","2009-02-01","11",3.4,0.5663938031,0.8849361555
"11418","2009-02-01","11",2.7,0.7838860124,0.5903757881
"11419","2009-02-01","24",3.18,0.947004703,0.150499776
"11420","2009-02-01","15",3.5,0.434102835,0.3446051652
"11421","2009-02-01","09",3.9,0.43396175,0.2962684586
"11422","2009-02-01","14",3.6,0.2171821006,0.8640804124
"11423","2009-02-01","25",3.6,0.7527397402,0.190984514
"11424","2009-02-01","22",3.8,0.7860124746,0.3186084363
"11425","2009-02-01","15",3.6,0.7521696254,0.9217402126
"11426","2009-02-01","16",3.5,0.511440337,0.0119727369
"11427","2009-02-01","21",3.7,0.0784867914,0.3400859966
"11428","2009-02-01","19",4,0.0254216295,0.8756307286
"11429","2009-02-01","20",3.7,0.0512321943,0.2394538644
"11430","2009-02-01","11",4,0.873216653,0.496429837
"11431","2009-02-01","09",3.9,0.5767775288,0.0961648899
"11432","2009-02-01","03",5.5,0.2536189827,0.2783292334
"11433","2009-02-01","05",4,0.5691465709,0.2097077077
"11434","2009-02-01","10",4.2,0.4973335032,0.5531163692
"11435","2009-02-01","10",3.4,0.8946785897,0.0592339425
"11436","2009-02-01","26",5,0.0714859737,0.9189530687
"11437","2009-02-01","01",3,0.6770871585,0.8524714391
"11438","2009-02-01","19",4,0.6445322274,0.8459131576
"11439","2009-02-01","30",3,0.8672108935,0.6216088339
"11440","2009-02-01","32",3.5,0.000379191,0.2813921801
"11441","2009-02-01","27",3.76,0.9207584497,0.6012144484
"11442","2009-02-01","08",4,0.2257349732,0.1958709275
"11443","2009-02-01","10",3.4,0.1582173999,0.3325042572
"11444","2009-02-01","11",3.5,0.1842864233,0.1454409767
"11445","2009-02-01","11",2.7,0.8998253333,0.2328952271
"11446","2009-02-01","15",3.8,0.7425915478,0.8693958365
"11447","2009-02-01","24",3.2,0.1215300747,0.2588280577
"11448","2009-02-01","09",3.9,0.9359371529,0.0518347543
"11449","2009-02-01","14",3.8,0.4142337461,0.5530769598
"11450","2009-02-01","25",3.6,0.8800570031,0.4432178734
"11451","2009-02-01","22",3.7,0.8495980072,0.0519257432
"11452","2009-02-01","15",3.7,0.6877668006,0.3801812448
"11453","2009-02-01","16",3.5,0.6579734758,0.8335631411
"11454","2009-02-01","21",3.7,0.9640387496,0.4191971576
"11455","2009-02-01","10",3.9,0.7532866849,0.9883404047
"11456","2009-02-01","19",4.5,0.3246306828,0.7315061351
"11457","2009-02-01","20",3.7,0.9211037815,0.4984892735
"11458","2009-02-01","15",3.5,0.6784613851,0.7432147725
"11459","2009-02-01","11",4,0.6605629248,0.1872148384
"11460","2009-02-01","09",3.9,0.1009181634,0.0315852351
"11461","2009-02-01","03",5.5,0.3706672433,0.6533282415
"11462","2009-02-01","05",4,0.0814209638,0.9743204405
"11463","2009-02-01","31",4.2,0.0719793964,0.7779558076
"11464","2009-02-01","26",5,0.2071022696,0.9870253679
"11465","2009-02-01","01",3.4,0.1405883715,0.5832526649
"11466","2009-02-01","19",3,0.8638252375,0.2344636946
"11467","2009-02-01","30",3,0.0560481985,0.0877418173
"11468","2009-02-01","32",3.5,0.0332546639,0.7807914611
"11469","2009-02-01","07",3.5,0.6819123932,0.2069576452
"11470","2009-02-01","27",3.76,0.9645531639,0.947643497
"11471","2009-02-01","08",4,0.9953335992,0.3810267407
"11472","2009-02-01","10",3.7,0.8839419562,0.1046919929
"11473","2009-02-01","11",3.5,0.0238401075,0.8893399254
"11474","2009-02-01","11",2.7,0.5947947686,0.1545713946
"11475","2009-02-01","24",3.2,0.2218168621,0.5642684796
"11476","2009-02-01","15",3.5,0.1631773484,0.7619124365
"11477","2009-02-01","09",3.9,0.4552417015,0.4134159133
"11478","2009-02-01","25",3.6,0.2750332658,0.9934545548
"11479","2009-02-01","14",3.5,0.0744016185,0.9562144216
"11480","2009-02-01","22",3.8,0.9854803608,0.6558637985
"11481","2009-02-01","15",3.7,0.8389404328,0.1966752661
"11482","2009-02-01","16",3.5,0.3224284426,0.9549443914
"11483","2009-02-01","20",3.7,0.1269155478,0.5007648276
"11484","2009-02-01","21",3.5,0.8677790196,0.7153712455
"11485","2009-02-01","31",4,0.4548878555,0.0705876385
"11486","2009-02-01","15",3.7,0.939197128,0.7620928965
"11487","2009-02-01","05",4,0.1305894128,0.8419801781
"11488","2009-02-01","10",3.8,0.3606372893,0.0523908829
"11489","2009-02-01","11",4,0.6570448873,0.4760237397
"11490","2009-02-01","19",4,0.7504269602,0.5845727536
"11491","2009-02-01","09",3.9,0.5364583281,0.8328335661
"11492","2009-02-01","03",5.5,0.3300366332,0.0595300603
"11493","2009-02-01","10",3.9,0.1394550978,0.8368206602
"11494","2009-02-01","26",5,0.1919113101,0.1041818529
"11495","2009-02-01","19",3.6,0.8666235525,0.9699868001
"11496","2009-02-01","30",3,0.4086571698,0.0816055737
"11497","2009-02-01","32",3.5,0.850218282,0.4651190875
"11498","2009-02-01","31",4,0.8209188278,0.4883549212
"11499","2009-02-01","27",3.8,0.6177035255,0.5181563873
"11500","2009-02-01","07",3.5,0.1200385876,0.4245729103
"11501","2009-02-01","08",4,0.2838939643,0.9656031147
"11502","2009-02-01","10",3.7,0.1481841003,0.6527483683
"11503","2009-02-01","11",3.5,0.7807174365,0.482065851
"11504","2009-02-01","11",2.7,0.0160761084,0.4861509178
"11505","2009-02-01","09",3.9,0.1859338081,0.3722940283
"11506","2009-02-01","15",3.5,0.6903079969,0.7366373505
"11507","2009-02-01","22",3.7,0.6378236511,0.3212186248
"11508","2009-02-01","25",3.5,0.6908528754,0.6663381247
"11509","2009-02-01","14",3.7,0.344962783,0.170950153
"11510","2009-02-01","15",3.7,0.9606725403,0.8401205716
"11511","2009-02-01","16",3.5,0.3490684508,0.8445998975
"11512","2009-02-01","19",4,0.7589907025,0.5351703974
"11513","2009-02-01","20",3.8,0.4064617215,0.393224868
"11514","2009-02-01","21",3.6,0.4431968622,0.2806329422
"11515","2009-02-01","11",4,0.0917860753,0.9896443876
"11516","2009-02-01","09",3.9,0.911061192,0.3153431402
"11517","2009-02-01","05",4,0.3185154037,0.2569599235
"11518","2009-02-01","10",4,0.0559187659,0.7968188807
"11519","2009-02-01","10",3.8,0.8172753096,0.0929799722
"11520","2009-02-01","15",3.7,0.5871363613,0.3773206999
"11521","2009-02-01","31",4.3,0.506791366,0.3870248926
"11522","2009-02-01","26",5,0.0423504969,0.875829446
"11523","2009-02-01","30",3,0.0471119318,0.5558442146
"11524","2009-02-01","32",3.5,0.6384319439,0.6512295793
"11525","2009-03-01","31",4,0.3621879709,0.025285365
"11526","2009-03-01","27",3.8,0.2351967765,0.5500309224
"11527","2009-03-01","07",3.5,0.1292645013,0.3044176221
"11528","2009-03-01","08",4,0.4631236956,0.1957684555
"11529","2009-03-01","10",3.6,0.1281993031,0.7983157787
"11530","2009-03-01","11",2.7,0.7620737664,0.3426796048
"11531","2009-03-01","11",3,0.4774594556,0.7096828092
"11532","2009-03-01","24",3.23,0.1765244085,0.6389151324
"11533","2009-03-01","09",3.9,0.9453807,0.4660778749
"11534","2009-03-01","15",3.5,0.2640316115,0.4443248751
"11535","2009-03-01","14",3.5,0.1550677048,0.9209973427
"11536","2009-03-01","25",3.6,0.8471921434,0.3599497359
"11537","2009-03-01","22",3.8,0.2724295091,0.9599241676
"11538","2009-03-01","15",3.6,0.6979966135,0.2932187672
"11539","2009-03-01","16",3.5,0.8522336454,0.5007001681
"11540","2009-03-01","20",3.8,0.2643157282,0.8728332187
"11541","2009-03-01","21",3.6,0.9951913729,0.8175880419
"11542","2009-03-01","31",4.3,0.5066638608,0.3539591826
"11543","2009-03-01","19",4,0.5198559566,0.705742387
"11544","2009-03-01","09",3.9,0.1189951732,0.9605855366
"11545","2009-03-01","10",3.8,0.3297180446,0.4540997395
"11546","2009-03-01","15",3.7,0.3149313287,0.5171307859
"11547","2009-03-01","10",4,0.4632008219,0.2329157736
"11548","2009-03-01","11",4,0.036501936,0.8262979537
"11549","2009-03-01","03",5.5,0.5685660434,0.7020833944
"11550","2009-03-01","05",4,0.9452269467,0.2154527219
"11551","2009-03-01","26",5,0.4990015144,0.2129856068
"11552","2009-03-01","19",3.6,0.5601350326,0.6460420522
"11553","2009-03-01","01",3.4,0.2103300167,0.6501210036
"11554","2009-03-01","32",3.5,0.8059368098,0.3032912013
"11555","2009-03-01","31",4,0.8954816675,0.7605730382
"11556","2009-03-01","27",4,0.9649588894,0.7857226788
"11557","2009-03-01","08",4,0.384488499,0.1017219642
"11558","2009-03-01","10",3.8,0.7534556404,0.4647813351
"11559","2009-03-01","11",3,0.4439177534,0.7753608177
"11560","2009-03-01","11",2.7,0.6596667229,0.3304679029
"11561","2009-03-01","24",3.23,0.7272624683,0.5573615999
"11562","2009-03-01","15",3.5,0.4976392793,0.3763089736
"11563","2009-03-01","09",3.9,0.3361467818,0.5395706418
"11564","2009-03-01","14",3.5,0.1709583313,0.0731647466
"11565","2009-03-01","25",3.6,0.3435914895,0.8734433984
"11566","2009-03-01","22",3.9,0.0892881972,0.5593143065
"11567","2009-03-01","15",3.5,0.4768262509,0.0145743354
"11568","2009-03-01","16",3.5,0.9819824312,0.6701960445
"11569","2009-03-01","19",4,0.3462293882,0.4640776333
"11570","2009-03-01","20",3.5,0.7245680983,0.8982969413
"11571","2009-03-01","21",3.6,0.5412191234,0.400375576
"11572","2009-03-01","15",3.8,0.2797094101,0.3229526763
"11573","2009-03-01","09",3.9,0.5858120196,0.4766257842
"11574","2009-03-01","10",4.2,0.2623662741,0.5640216741
"11575","2009-03-01","11",4,0.9921390008,0.0183105281
"11576","2009-03-01","10",3.8,0.5797046854,0.1450886326
"11577","2009-03-01","03",5.5,0.6067974489,0.8752819222
"11578","2009-03-01","05",4,0.6681509183,0.367034238
"11579","2009-03-01","31",4.3,0.0655980576,0.3279733619
"11580","2009-03-01","26",5,0.315439559,0.3652489109
"11581","2009-03-01","01",3.4,0.808159024,0.0782579256
"11582","2009-03-01","19",3,0.1954907133,0.7503040845
"11583","2009-03-01","30",2.8,0.4942483306,0.0797878375
"11584","2009-03-01","32",3.5,0.1356794471,0.4872533396
"11585","2009-03-01","31",4,0.905459156,0.5664115969
"11586","2009-03-01","27",4,0.3045587153,0.2375212937
"11587","2009-03-01","07",3.8,0.9985742279,0.1893026232
"11588","2009-03-01","08",4,0.5765825454,0.9502822864
"11589","2009-03-01","10",3.9,0.7436157552,0.3148401663
"11590","2009-03-01","11",3,0.0448061137,0.5743113851
"11591","2009-03-01","11",2.7,0.2184234637,0.7615699297
"11592","2009-03-01","24",3.25,0.6156521083,0.5481989844
"11593","2009-03-01","15",3.5,0.5071540588,0.4576852625
"11594","2009-03-01","09",3.9,0.8846614512,0.2284298275
"11595","2009-03-01","14",3.5,0.8237109954,0.9567356974
"11596","2009-03-01","25",3.6,0.4291195442,0.0081620783
"11597","2009-03-01","22",3.9,0.9281784339,0.8050378959
"11598","2009-03-01","15",3.5,0.8901322786,0.1128921605
"11599","2009-03-01","16",3.5,0.9017077364,0.7807351745
"11600","2009-03-01","20",3.5,0.6884043729,0.6923088148
"11601","2009-03-01","21",3.6,0.7611347467,0.507309706
"11602","2009-03-01","31",4.3,0.193363013,0.1031653021
"11603","2009-03-01","15",3.8,0.7678604669,0.3828831777
"11604","2009-03-01","11",4,0.6557291138,0.4111290097
"11605","2009-03-01","10",4.2,0.3469382274,0.6882899454
"11606","2009-03-01","09",3.9,0.4278643062,0.9653282381
"11607","2009-03-01","10",3.8,0.2269449209,0.8467643422
"11608","2009-03-01","05",4,0.7036440566,0.9334780631
"11609","2009-03-01","03",5.5,0.7071362484,0.7150408429
"11610","2009-03-01","26",5,0.7429691705,0.4817638259
"11611","2009-03-01","19",4.2,0.6364300704,0.8566687823
"11612","2009-03-01","01",3.4,0.7692856832,0.9547339626
"11613","2009-03-01","30",2.8,0.2258603219,0.4498632672
"11614","2009-03-01","32",3.5,0.3339976361,0.1782897535
"11615","2009-03-01","07",4,0.077379923,0.4200280878
"11616","2009-03-01","27",4.16,0.8911693622,0.384055735
"11617","2009-03-01","08",4,0.1481206624,0.9915402947
"11618","2009-03-01","10",3.8,0.0967208901,0.5736258108
"11619","2009-03-01","11",3,0.4463162295,0.581551005
"11620","2009-03-01","11",2.7,0.7070747273,0.3753706452
"11621","2009-03-01","24",3.3,0.936095328,0.3379892797
"11622","2009-03-01","09",3.9,0.7959335946,0.3214932686
"11623","2009-03-01","14",3.5,0.6487436212,0.3239364246
"11624","2009-03-01","25",3.6,0.7538208269,0.849174254
"11625","2009-03-01","22",3.9,0.5616089255,0.6900232421
"11626","2009-03-01","15",3.4,0.9432236826,0.6347959435
"11627","2009-03-01","15",3.9,0.9563750321,0.0533662019
"11628","2009-03-01","16",3.5,0.1369089736,0.4567476968
"11629","2009-03-01","10",4.2,0.820357048,0.5945102226
"11630","2009-03-01","15",3.5,0.8783854725,0.1514587383
"11631","2009-03-01","09",3.9,0.9873944342,0.6418196512
"11632","2009-03-01","10",3.8,0.5281646618,0.0160253265
"11633","2009-03-01","11",4,0.6405742379,0.3905796545
"11634","2009-03-01","03",5.5,0.4195080008,0.3940962023
"11635","2009-03-01","05",4,0.8019021841,0.8729438861
"11636","2009-03-01","19",4.5,0.0796146002,0.3264918827
"11637","2009-03-01","20",3.7,0.8819208758,0.3796802737
"11638","2009-03-01","21",3.6,0.7291067464,0.7895082596
"11639","2009-03-01","31",4.3,0.5619293816,0.9032684547
"11640","2009-03-01","26",5.2,0.8141123398,0.7744556136
"11641","2009-03-01","01",3.4,0.7884068782,0.6201418504
"11642","2009-03-01","19",4,0.4518267658,0.4954002523
"11643","2009-03-01","32",3.5,0.6592103315,0.3237118002
"11644","2009-04-01","31",4.5,0.0868914207,0.597743495
"11645","2009-04-01","27",4,0.2293910894,0.2019268226
"11646","2009-04-01","07",4.5,0.5053616804,0.7819079081
"11647","2009-04-01","08",4,0.8979862226,0.7058909086
"11648","2009-04-01","10",4,0.3902489384,0.3051555294
"11649","2009-04-01","11",3,0.9815529879,0.7537763408
"11650","2009-04-01","24",3.3,0.5532291537,0.8806079875
"11651","2009-04-01","09",3.8,0.6142746037,0.1511092725
"11652","2009-04-01","14",3.7,0.0342743179,0.1933632117
"11653","2009-04-01","25",3.6,0.8960359668,0.0503210446
"11654","2009-04-01","22",3.9,0.6596739671,0.1023159968
"11655","2009-04-01","15",3.5,0.3046531192,0.2605109445
"11656","2009-04-01","15",3.9,0.9373586312,0.2688256975
"11657","2009-04-01","16",3.5,0.9985684125,0.0223113601
"11658","2009-04-01","11",4,0.5990904849,0.1467852286
"11659","2009-04-01","15",3.5,0.3222555026,0.8667920486
"11660","2009-04-01","09",3.9,0.0503522279,0.7969759301
"11661","2009-04-01","05",4,0.7154844323,0.9115645455
"11662","2009-04-01","03",5.5,0.6576020059,0.3260470141
"11663","2009-04-01","10",4.2,0.1154315553,0.7437304639
"11664","2009-04-01","10",3.8,0.3879248691,0.2992760129
"11665","2009-04-01","19",4.1,0.1474481087,0.2987965676
"11666","2009-04-01","20",3.2,0.9638022613,0.9383064469
"11667","2009-04-01","21",3.6,0.6706365739,0.2220186082
"11668","2009-04-01","31",5,0.9825415448,0.3972401175
"11669","2009-04-01","26",5.2,0.6257756954,0.3621117815
"11670","2009-04-01","01",3.4,0.4263500983,0.8508635626
"11671","2009-04-01","19",4,0.4942197971,0.2106190115
"11672","2009-04-01","30",3,0.0975324272,0.088559541
"11673","2009-04-01","32",3.5,0.529812573,0.4538383363
"11674","2009-04-01","31",4.5,0.2208151272,0.3722907196
"11675","2009-04-01","27",4,0.0891477388,0.0090676361
"11676","2009-04-01","07",4.5,0.4648667808,0.862195437
"11677","2009-04-01","08",4,0.6300834573,0.2773688932
"11678","2009-04-01","10",4,0.6239971793,0.0131298008
"11679","2009-04-01","11",2.7,0.0705863111,0.9342287328
"11680","2009-04-01","11",3.5,0.4906070396,0.4394372419
"11681","2009-04-01","09",3.8,0.8255780817,0.2581017057
"11682","2009-04-01","14",3.7,0.3643374591,0.4165424803
"11683","2009-04-01","22",3.9,0.4033614468,0.0389344165
"11684","2009-04-01","25",3.6,0.822607302,0.1255976887
"11685","2009-04-01","15",3.5,0.1472587979,0.0272041813
"11686","2009-04-01","16",3.5,0.2580584406,0.9922642571
"11687","2009-04-01","11",4,0.6526183483,0.2524549131
"11688","2009-04-01","20",3.6,0.0799244579,0.2207141383
"11689","2009-04-01","21",3.6,0.3960642965,0.9667468391
"11690","2009-04-01","31",5,0.6994351785,0.2494381993
"11691","2009-04-01","15",3.5,0.7912065596,0.0784123991
"11692","2009-04-01","10",4.2,0.1971985892,0.7409927708
"11693","2009-04-01","09",3.8,0.1868942898,0.6274660084
"11694","2009-04-01","10",3.8,0.9922068208,0.132927431
"11695","2009-04-01","19",4.1,0.9060952103,0.4706403608
"11696","2009-04-01","03",5.5,0.9340558925,0.8960340404
"11697","2009-04-01","05",4,0.2051275085,0.7808993707
"11698","2009-04-01","26",5.2,0.1899641834,0.7224059065
"11699","2009-04-01","19",3.8,0.0900351276,0.8534613979
"11700","2009-04-01","01",3.4,0.6936559292,0.9371486513
"11701","2009-04-01","30",3.3,0.579278689,0.8598711562
"11702","2009-04-01","32",3.5,0.5594880355,0.46698162
"11703","2009-04-01","31",4.5,0.8870245525,0.0774121752
"11704","2009-04-01","27",4,0.4188169166,0.3448934853
"11705","2009-04-01","07",4.5,0.7095895093,0.5114966394
"11706","2009-04-01","08",4,0.5027688986,0.1256902768
"11707","2009-04-01","10",3.8,0.893146292,0.0642265184
"11708","2009-04-01","11",3.5,0.9160218502,0.2097918413
"11709","2009-04-01","11",2.7,0.9818950687,0.1365236995
"11710","2009-04-01","24",3.32,0.2435432269,0.5208491676
"11711","2009-04-01","09",3.9,0.6568043023,0.4783402161
"11712","2009-04-01","14",3.7,0.9708529724,0.2345388241
"11713","2009-04-01","25",3.6,0.8944754181,0.7777585976
"11714","2009-04-01","22",3.9,0.2043740504,0.692852012
"11715","2009-04-01","15",3.5,0.1530334964,0.7057193398
"11716","2009-04-01","16",3.5,0.4002882769,0.0125035694
"11717","2009-04-01","19",4.3,0.3424483766,0.9246103615
"11718","2009-04-01","20",3.7,0.5927663331,0.699197112
"11719","2009-04-01","21",3.6,0.185733073,0.8689666104
"11720","2009-04-01","15",3.5,0.0709890739,0.7200692264
"11721","2009-04-01","09",3.9,0.4197271203,0.6014347836
"11722","2009-04-01","10",4,0.3752869909,0.5422320286
"11723","2009-04-01","10",4.2,0.309761334,0.5612343177
"11724","2009-04-01","11",4,0.4705478878,0.9035525904
"11725","2009-04-01","03",5.5,0.1056457676,0.9992042312
"11726","2009-04-01","31",5,0.6262284454,0.0701479529
"11727","2009-04-01","26",5.2,0.0253921122,0.9394640508
"11728","2009-04-01","01",3.5,0.3213485444,0.7336782011
"11729","2009-04-01","19",3.85,0.0429986077,0.4610466577
"11730","2009-04-01","32",3.5,0.4512227079,0.6564353506
"11731","2009-04-01","31",4.5,0.9203585625,0.2547495039
"11732","2009-04-01","27",4.1,0.2326726566,0.592731701
"11733","2009-04-01","07",4.5,0.096407775,0.3627936434
"11734","2009-04-01","08",4,0.4842640269,0.9137172504
"11735","2009-04-01","10",3.8,0.0578385055,0.9891844964
"11736","2009-04-01","11",3.5,0.8239913986,0.5578156901
"11737","2009-04-01","11",2.7,0.2225537723,0.2337044262
"11738","2009-04-01","24",3.35,0.4959737264,0.7598776148
"11739","2009-04-01","15",3.4,0.454127355,0.8018564656
"11740","2009-04-01","09",3.9,0.361610755,0.9020402813
"11741","2009-04-01","14",3.5,0.4899452663,0.0638997231
"11742","2009-04-01","25",3.6,0.8091168584,0.8004124222
"11743","2009-04-01","22",3.9,0.0612139116,0.6530764047
"11744","2009-04-01","15",3.4,0.1228342117,0.5040416441
"11745","2009-04-01","16",3.5,0.9044975726,0.8142219085
"11746","2009-04-01","15",3.6,0.3391639061,0.3200380342
"11747","2009-04-01","11",4,0.9679712425,0.7073647239
"11748","2009-04-01","09",3.9,0.5051388738,0.0599782619
"11749","2009-04-01","10",4,0.8711885544,0.9269750072
"11750","2009-04-01","03",5.5,0.2477793022,0.5193866389
"11751","2009-04-01","05",4,0.2500247485,0.1910306448
"11752","2009-04-01","19",4.1,0.7276321347,0.3007843792
"11753","2009-04-01","20",3.7,0.799158356,0.7819320697
"11754","2009-04-01","21",3.6,0.6310082152,0.6841748884
"11755","2009-04-01","31",5,0.3143597068,0.8770039367
"11756","2009-04-01","26",5.2,0.5323547852,0.9163075529
"11757","2009-04-01","01",3.5,0.1408942738,0.6853509319
"11758","2009-04-01","19",4,0.0434562657,0.4454552668
"11759","2009-04-01","30",3.7,0.7186078094,0.04189438
"11760","2009-04-01","32",3.5,0.201288867,0.6787768233
"11761","2009-04-01","31",4.5,0.08379543,0.7155716126
"11762","2009-04-01","27",4,0.8312544457,0.1754993762
"11763","2009-04-01","07",4.2,0.8948861943,0.1375330514
"11764","2009-04-01","08",4,0.8854510031,0.3574623302
"11765","2009-04-01","10",3.8,0.0518561916,0.6146889381
"11766","2009-04-01","11",3.5,0.8823148185,0.5668676786
